Timestamp,Honeypot,Src_IP,Country,Confidence,Event,Details,MITRE_ID,MITRE_Technique
2026-01-06T01:16:02.790383Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:02.790992Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,cat /proc/cpuinfo | grep name | wc -l,T1071,Standard Application Layer Protocol
2026-01-06T01:16:02.895046Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.162002Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.162849Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,"echo -e ""team3@123\nilZwNpMJs11Q\nilZwNpMJs11Q""|passwd|bash",T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.164140Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,Enter new UNIX password: ,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.164994Z,Cowrie,1.238.106.229,KR,100,cowrie.command.failed,Enter new UNIX password:,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.266711Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.538685Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.539182Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,"echo ""team3@123\nilZwNpMJs11Q\nilZwNpMJs11Q\n""|passwd",T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.643334Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.872545Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.873106Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'",T1071,Standard Application Layer Protocol
2026-01-06T01:16:03.977192Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.253501Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.254034Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'",T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.357342Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.628857Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.629538Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,ls -lh $(which ls),T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.630325Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,which ls,T1071,Standard Application Layer Protocol
2026-01-06T01:16:04.733514Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.007140Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.007664Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,crontab -l,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.110108Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.380270Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.380749Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,w,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.483206Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.752327Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.752825Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,uname -m,T1071,Standard Application Layer Protocol
2026-01-06T01:16:05.856072Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.133642Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.134190Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,cat /proc/cpuinfo | grep model | grep name | wc -l,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.238626Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.467624Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.468840Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,top,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.571473Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.838475Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.839039Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,uname,T1071,Standard Application Layer Protocol
2026-01-06T01:16:06.946620Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.216375Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.218444Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,uname -a,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.321288Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.590697Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.591185Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,whoami,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.693049Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.964389Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:07.964875Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,lscpu | grep Model,T1071,Standard Application Layer Protocol
2026-01-06T01:16:08.069304Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:08.340657Z,Cowrie,1.238.106.229,KR,100,cowrie.session.params,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:08.341183Z,Cowrie,1.238.106.229,KR,100,cowrie.command.input,df -h | head -n 2 | awk 'FNR == 2 {print $2;}',T1071,Standard Application Layer Protocol
2026-01-06T01:16:08.446923Z,Cowrie,1.238.106.229,KR,100,cowrie.log.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:08.449866Z,Cowrie,1.238.106.229,KR,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:11.120287Z,Cowrie,164.92.221.17,NL,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:16:11.287685Z,Cowrie,164.92.221.17,NL,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:11.288368Z,Cowrie,164.92.221.17,NL,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:12.814541Z,Cowrie,164.92.221.17,NL,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:16:14.313184Z,Cowrie,164.92.221.17,NL,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:33.517762Z,Cowrie,1.238.106.229,KR,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:16:33.518732Z,Cowrie,1.238.106.229,KR,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:33.617780Z,Cowrie,1.238.106.229,KR,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:34.051580Z,Cowrie,1.238.106.229,KR,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:16:35.151278Z,Cowrie,1.238.106.229,KR,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:43.050406Z,Cowrie,164.92.221.17,NL,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:16:43.376488Z,Cowrie,164.92.221.17,NL,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:43.377172Z,Cowrie,164.92.221.17,NL,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:44.813208Z,Cowrie,164.92.221.17,NL,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:16:46.508486Z,Cowrie,164.92.221.17,NL,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:56.612301Z,Cowrie,180.184.52.36,CN,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:16:59.927052Z,Cowrie,103.252.219.253,IN,77,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:17:11.791446Z,Cowrie,1.238.106.229,KR,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:17:11.792300Z,Cowrie,1.238.106.229,KR,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:11.891555Z,Cowrie,1.238.106.229,KR,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:12.328321Z,Cowrie,1.238.106.229,KR,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:17:13.430000Z,Cowrie,1.238.106.229,KR,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:14.811699Z,Cowrie,164.92.221.17,NL,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:17:14.944940Z,Cowrie,164.92.221.17,NL,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:15.101432Z,Cowrie,164.92.221.17,NL,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:16.471289Z,Cowrie,164.92.221.17,NL,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:17:18.017254Z,Cowrie,164.92.221.17,NL,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:25.925795Z,Cowrie,103.252.219.253,IN,77,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:46.936722Z,Cowrie,164.92.221.17,NL,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:17:47.173323Z,Cowrie,164.92.221.17,NL,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:47.174012Z,Cowrie,164.92.221.17,NL,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:48.227540Z,Cowrie,1.238.106.229,KR,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:17:48.228188Z,Cowrie,1.238.106.229,KR,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:48.326695Z,Cowrie,1.238.106.229,KR,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:48.592577Z,Cowrie,164.92.221.17,NL,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:17:48.766207Z,Cowrie,1.238.106.229,KR,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:17:49.867143Z,Cowrie,1.238.106.229,KR,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:17:50.259927Z,Cowrie,164.92.221.17,NL,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:18:19.578370Z,Cowrie,164.92.221.17,NL,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:18:19.869416Z,Cowrie,164.92.221.17,NL,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
2026-01-06T01:18:19.870028Z,Cowrie,164.92.221.17,NL,100,cowrie.client.kex,,T1071,Standard Application Layer Protocol
2026-01-06T01:18:21.351494Z,Cowrie,164.92.221.17,NL,100,cowrie.login.failed,,T1110,Brute Force
2026-01-06T01:18:23.031548Z,Cowrie,164.92.221.17,NL,100,cowrie.session.closed,,T1071,Standard Application Layer Protocol
2026-01-06T01:18:24.349806Z,Cowrie,1.238.106.229,KR,100,cowrie.session.connect,,T1046,Network Service Discovery
2026-01-06T01:18:24.350413Z,Cowrie,1.238.106.229,KR,100,cowrie.client.version,,T1071,Standard Application Layer Protocol
